,image_path,uniq_id,label,First_category,image,width,height,definition,image_224x224
306,../Data\Images\7e11aaffb1d08f8091ea94598f7865aa.jpg,7e11aaffb1d08f8091ea94598f7865aa,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=908x1712 at 0x1580F50DA90>,908,1712,1554496,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F50D510>
307,../Data\Images\a12d9ae5720ae41446e084911f0c2865.jpg,a12d9ae5720ae41446e084911f0c2865,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1000x1000 at 0x1580F50DF90>,1000,1000,1000000,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F50DA10>
308,../Data\Images\521528ccaa29dd645e869550cae7a249.jpg,521528ccaa29dd645e869550cae7a249,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1440x2984 at 0x1580F50E490>,1440,2984,4296960,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F50DF10>
309,../Data\Images\2f40e01331bc00216d147d4ebfdfbaf3.jpg,2f40e01331bc00216d147d4ebfdfbaf3,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=682x1100 at 0x1580F50E990>,682,1100,750200,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F50E410>
310,../Data\Images\64b463dc0b75ae40a848498c657041e6.jpg,64b463dc0b75ae40a848498c657041e6,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=483x335 at 0x1580F50EE90>,483,335,161805,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F50E910>
311,../Data\Images\ecb5bba9a5984d2b35b8ac3f56056c67.jpg,ecb5bba9a5984d2b35b8ac3f56056c67,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=778x1100 at 0x1580F50F390>,778,1100,855800,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F50EE10>
312,../Data\Images\c20bf28cd809790c04e78fdaf47c038f.jpg,c20bf28cd809790c04e78fdaf47c038f,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=887x1100 at 0x1580F50F890>,887,1100,975700,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F50F310>
313,../Data\Images\6c8f99e979d4de9ab5d1ad20455622c7.jpg,6c8f99e979d4de9ab5d1ad20455622c7,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=794x1100 at 0x1580F50FD90>,794,1100,873400,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F50F810>
314,../Data\Images\3adb36e4275733d0d113d9039e6814ea.jpg,3adb36e4275733d0d113d9039e6814ea,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=431x496 at 0x1580F5182D0>,431,496,213776,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F50F850>
315,../Data\Images\e93cd13f5269dd51b8359ccf93ca5ace.jpg,e93cd13f5269dd51b8359ccf93ca5ace,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=681x1100 at 0x1580F5187D0>,681,1100,749100,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F518250>
316,../Data\Images\b551f20c6a8a1dc3d102a5f04bc8d7d6.jpg,b551f20c6a8a1dc3d102a5f04bc8d7d6,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=853x1100 at 0x1580F518CD0>,853,1100,938300,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F518750>
317,../Data\Images\a898bd6978f9f2c6aa940b9fa3352c27.jpg,a898bd6978f9f2c6aa940b9fa3352c27,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=778x1100 at 0x1580F5191D0>,778,1100,855800,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F518C50>
318,../Data\Images\fd2716d0e5dd7ffc367ca4dd9f97aaa0.jpg,fd2716d0e5dd7ffc367ca4dd9f97aaa0,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=445x345 at 0x1580F5196D0>,445,345,153525,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F519150>
319,../Data\Images\8e94fbcd81112a21860355b3b11cf52d.jpg,8e94fbcd81112a21860355b3b11cf52d,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2037x2909 at 0x1580F519BD0>,2037,2909,5925633,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F519650>
320,../Data\Images\3ee79b1e51c9f9262e8373ce6b717606.jpg,3ee79b1e51c9f9262e8373ce6b717606,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=952x1100 at 0x1580F51A0D0>,952,1100,1047200,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F519B50>
321,../Data\Images\5df72b5295dc5e6126693e640b50f3a2.jpg,5df72b5295dc5e6126693e640b50f3a2,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1021x1100 at 0x1580F51A5D0>,1021,1100,1123100,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F51A050>
322,../Data\Images\48b9e7f78348b95955d7484910b7af15.jpg,48b9e7f78348b95955d7484910b7af15,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=746x1100 at 0x1580F51AAD0>,746,1100,820600,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F51A550>
323,../Data\Images\f309bdd259c5b46a560bc1620e641947.jpg,f309bdd259c5b46a560bc1620e641947,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2168x2500 at 0x1580F51AFD0>,2168,2500,5420000,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F51AA50>
324,../Data\Images\a43fbae655e5d13215b9dd65339fa9d4.jpg,a43fbae655e5d13215b9dd65339fa9d4,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2825x2629 at 0x1580F51B4D0>,2825,2629,7426925,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F51AF50>
325,../Data\Images\3945cc3920106c04648e8ba17ef2b009.jpg,3945cc3920106c04648e8ba17ef2b009,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=611x1100 at 0x1580F51B9D0>,611,1100,672100,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F51B450>
326,../Data\Images\c75d6d827876b0d0127acb59e5a251ee.jpg,c75d6d827876b0d0127acb59e5a251ee,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=585x997 at 0x1580F51BED0>,585,997,583245,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F51B950>
327,../Data\Images\f3ad282dac6ef0e30585a49ac67a322b.jpg,f3ad282dac6ef0e30585a49ac67a322b,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=400x968 at 0x1580F524410>,400,968,387200,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F51BE50>
328,../Data\Images\7c4c57dda1b2e50f40b331cc8f9d233b.jpg,7c4c57dda1b2e50f40b331cc8f9d233b,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=808x1100 at 0x1580F524910>,808,1100,888800,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F524390>
329,../Data\Images\cb0afa31d9ca796908fde019cd64044d.jpg,cb0afa31d9ca796908fde019cd64044d,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=294x400 at 0x1580F524E10>,294,400,117600,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F524890>
330,../Data\Images\394c2c627914e1eed9b8ac343583a679.jpg,394c2c627914e1eed9b8ac343583a679,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=408x358 at 0x1580F525310>,408,358,146064,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F524D90>
331,../Data\Images\f2689f048b3b6f0ff863bf0cce28873d.jpg,f2689f048b3b6f0ff863bf0cce28873d,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x820 at 0x1580F525810>,1100,820,902000,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F525290>
332,../Data\Images\473b1ab1abe21826c41efa1584a88a63.jpg,473b1ab1abe21826c41efa1584a88a63,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x417 at 0x1580F525D10>,500,417,208500,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F525790>
333,../Data\Images\d4b625befbbb7e8004e53c187f286e11.jpg,d4b625befbbb7e8004e53c187f286e11,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=408x272 at 0x1580F526210>,408,272,110976,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F525C90>
334,../Data\Images\417ae3e8b08acc19a023b8a958644799.jpg,417ae3e8b08acc19a023b8a958644799,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1037x1112 at 0x1580F526710>,1037,1112,1153144,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F526190>
335,../Data\Images\353ddb2c8ab6920d8ad1055abee87dda.jpg,353ddb2c8ab6920d8ad1055abee87dda,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=624x680 at 0x1580F526C10>,624,680,424320,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F526690>
336,../Data\Images\6634de7b39a5b0658c74ab098450096d.jpg,6634de7b39a5b0658c74ab098450096d,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=482x446 at 0x1580F527110>,482,446,214972,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F526B90>
337,../Data\Images\7680c6bf930669dc0646e3315187dc8c.jpg,7680c6bf930669dc0646e3315187dc8c,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=534x787 at 0x1580F527610>,534,787,420258,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F527090>
338,../Data\Images\fe1bd3e2be8112198506daecbac7dc5c.jpg,fe1bd3e2be8112198506daecbac7dc5c,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=654x1100 at 0x1580F527B10>,654,1100,719400,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F527590>
339,../Data\Images\9a993e1b59649c93f667d38227325066.jpg,9a993e1b59649c93f667d38227325066,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=417x995 at 0x1580F530050>,417,995,414915,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F527A90>
340,../Data\Images\8963e56482bbd3e9d05e0709d61ee0ca.jpg,8963e56482bbd3e9d05e0709d61ee0ca,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=586x1100 at 0x1580F530550>,586,1100,644600,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F527F90>
341,../Data\Images\fce2bd96b35d531a4784bc57e19aca4f.jpg,fce2bd96b35d531a4784bc57e19aca4f,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=324x400 at 0x1580F530A50>,324,400,129600,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F5304D0>
342,../Data\Images\17a73d7c4b02ada2bfeed1115fed08a4.jpg,17a73d7c4b02ada2bfeed1115fed08a4,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=522x1100 at 0x1580F530F50>,522,1100,574200,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F530510>
343,../Data\Images\9743e6d1c9f3180483825fe4d2e97836.jpg,9743e6d1c9f3180483825fe4d2e97836,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=534x541 at 0x1580F531450>,534,541,288894,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F530ED0>
344,../Data\Images\6e44d107ee32412243b19b0ed9b415f3.jpg,6e44d107ee32412243b19b0ed9b415f3,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=646x1100 at 0x1580F531950>,646,1100,710600,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F5313D0>
345,../Data\Images\d43d9bb261aaaf818c81a645e727b2d3.jpg,d43d9bb261aaaf818c81a645e727b2d3,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=400x379 at 0x1580F531E50>,400,379,151600,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F5318D0>
346,../Data\Images\52c5fe837181962a7c1d5883bb9d7007.jpg,52c5fe837181962a7c1d5883bb9d7007,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=589x1100 at 0x1580F532350>,589,1100,647900,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F531DD0>
347,../Data\Images\539f82930cfad8afef1a75882eb45703.jpg,539f82930cfad8afef1a75882eb45703,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1083x1154 at 0x1580F532850>,1083,1154,1249782,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F5322D0>
348,../Data\Images\7ba69836467fe0795bf0e1161fc481d9.jpg,7ba69836467fe0795bf0e1161fc481d9,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=719x1100 at 0x1580F532D50>,719,1100,790900,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F5327D0>
349,../Data\Images\02c63a087b298ec74042d557acf61be1.jpg,02c63a087b298ec74042d557acf61be1,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=778x713 at 0x1580F533250>,778,713,554714,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F532CD0>
350,../Data\Images\2670ba9bc61b42937773486ddcae442a.jpg,2670ba9bc61b42937773486ddcae442a,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1170x1173 at 0x1580F533750>,1170,1173,1372410,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F5331D0>
351,../Data\Images\9438a0874e0486f46f3669cac6c2ac90.jpg,9438a0874e0486f46f3669cac6c2ac90,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=704x991 at 0x1580F533C50>,704,991,697664,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F5336D0>
352,../Data\Images\833a87b0af3b84fe246d2ebf271af177.jpg,833a87b0af3b84fe246d2ebf271af177,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=400x357 at 0x1580F540190>,400,357,142800,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F533BD0>
353,../Data\Images\b5b47b2ecf5cf5760051b0a980ed7a3f.jpg,b5b47b2ecf5cf5760051b0a980ed7a3f,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=353x429 at 0x1580F540690>,353,429,151437,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F540110>
354,../Data\Images\c8e2c85eccdc9db55eeb2231385e4f1c.jpg,c8e2c85eccdc9db55eeb2231385e4f1c,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=381x1100 at 0x1580F540B90>,381,1100,419100,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F540610>
355,../Data\Images\26989e846c2096a5b59b59cbea2cc7ab.jpg,26989e846c2096a5b59b59cbea2cc7ab,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=662x885 at 0x1580F541090>,662,885,585870,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F540B10>
356,../Data\Images\9a02f44389bda4c60e7dc23947dbca58.jpg,9a02f44389bda4c60e7dc23947dbca58,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=326x412 at 0x1580F541590>,326,412,134312,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F541010>
357,../Data\Images\79b78739b0ae84780001fec304ce036c.jpg,79b78739b0ae84780001fec304ce036c,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=626x1100 at 0x1580F541A90>,626,1100,688600,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F541510>
358,../Data\Images\91e22428c0dd8871288ba5dac35a7382.jpg,91e22428c0dd8871288ba5dac35a7382,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=481x720 at 0x1580F541F90>,481,720,346320,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F541A10>
359,../Data\Images\4b0e6f200426b1db8824b2ca0c59ecfa.jpg,4b0e6f200426b1db8824b2ca0c59ecfa,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x820 at 0x1580F542490>,1100,820,902000,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F541F10>
360,../Data\Images\cc9412969fab14faba65c70e00fef4a8.jpg,cc9412969fab14faba65c70e00fef4a8,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1698x2461 at 0x1580F542990>,1698,2461,4178778,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F542410>
361,../Data\Images\dd0b73d97cea6cc71d263a77fa7982be.jpg,dd0b73d97cea6cc71d263a77fa7982be,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=667x1100 at 0x1580F542E90>,667,1100,733700,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F542910>
362,../Data\Images\42c5c528ad7ac8ad7a4e7c31f958e25f.jpg,42c5c528ad7ac8ad7a4e7c31f958e25f,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=611x1100 at 0x1580F543390>,611,1100,672100,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F542E10>
363,../Data\Images\8932c9a89b487bf9f2b3fce06c7c6553.jpg,8932c9a89b487bf9f2b3fce06c7c6553,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=685x1100 at 0x1580F543890>,685,1100,753500,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F543310>
364,../Data\Images\b4327c9879644be2a04e9b2df963f6cb.jpg,b4327c9879644be2a04e9b2df963f6cb,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x968 at 0x1580F543D90>,1100,968,1064800,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F543810>
365,../Data\Images\7bcabeb38f148041087fafdad40e2c57.jpg,7bcabeb38f148041087fafdad40e2c57,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=903x1781 at 0x1580F5482D0>,903,1781,1608243,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F543D10>
366,../Data\Images\47d7792e50e69b048b1f17176f170141.jpg,47d7792e50e69b048b1f17176f170141,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1149x1748 at 0x1580F5487D0>,1149,1748,2008452,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F548250>
367,../Data\Images\884ff6050ff3d6b2c8f681c300a21b2a.jpg,884ff6050ff3d6b2c8f681c300a21b2a,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x850 at 0x1580F548CD0>,1100,850,935000,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F548750>
368,../Data\Images\f386f28cbc2ca9a63b5dc7a8fe6d5098.jpg,f386f28cbc2ca9a63b5dc7a8fe6d5098,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2624x2811 at 0x1580F5491D0>,2624,2811,7376064,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F548C50>
369,../Data\Images\53c4f1e5cb1767f1a6ba05d32dfaf107.jpg,53c4f1e5cb1767f1a6ba05d32dfaf107,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=739x1211 at 0x1580F5496D0>,739,1211,894929,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F549150>
370,../Data\Images\b42a9b597a3a3dc8f428e2e2323e9aff.jpg,b42a9b597a3a3dc8f428e2e2323e9aff,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=612x1100 at 0x1580F549BD0>,612,1100,673200,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F549190>
371,../Data\Images\2a20862f02555a44b0ab301bed987a0b.jpg,2a20862f02555a44b0ab301bed987a0b,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=674x659 at 0x1580F54A0D0>,674,659,444166,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F549B50>
372,../Data\Images\ea82cb68a6e79d3c10fe9c4255c6a508.jpg,ea82cb68a6e79d3c10fe9c4255c6a508,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1694x2443 at 0x1580F54A5D0>,1694,2443,4138442,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F54A050>
373,../Data\Images\5c6b9db55291a68d99c4bb9a88266e27.jpg,5c6b9db55291a68d99c4bb9a88266e27,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=662x485 at 0x1580F54AAD0>,662,485,321070,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F54A550>
374,../Data\Images\df11d370920e09a2985e574ffd9b0ff1.jpg,df11d370920e09a2985e574ffd9b0ff1,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1021x1145 at 0x1580F54AFD0>,1021,1145,1169045,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F54AA50>
375,../Data\Images\4c096ad79f63c12a42f56fe8cec37f36.jpg,4c096ad79f63c12a42f56fe8cec37f36,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=347x452 at 0x1580F54B4D0>,347,452,156844,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F54AF50>
376,../Data\Images\15f45d08050e8ba24a14804cba000589.jpg,15f45d08050e8ba24a14804cba000589,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=775x1100 at 0x1580F54B9D0>,775,1100,852500,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F54B450>
377,../Data\Images\94a0d2804a77f7d2bfab6f3f0ae5254d.jpg,94a0d2804a77f7d2bfab6f3f0ae5254d,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1423x2468 at 0x1580F54BED0>,1423,2468,3511964,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F54B950>
378,../Data\Images\955abcd11312fce2fd02a91a9b05ae71.jpg,955abcd11312fce2fd02a91a9b05ae71,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=679x1100 at 0x1580F558410>,679,1100,746900,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F54BE50>
379,../Data\Images\534d9c3ae2342df2f4f9233622f90711.jpg,534d9c3ae2342df2f4f9233622f90711,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=267x494 at 0x1580F558910>,267,494,131898,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F558390>
380,../Data\Images\1eda39f01d0a8a2e5ce4b32fc7da1027.jpg,1eda39f01d0a8a2e5ce4b32fc7da1027,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=220x464 at 0x1580F558E10>,220,464,102080,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F558890>
381,../Data\Images\079d049de21fb2426b516a8d2f9a8bdb.jpg,079d049de21fb2426b516a8d2f9a8bdb,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=3677x3000 at 0x1580F559310>,3677,3000,11031000,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F558D90>
382,../Data\Images\4c449766e715bc41023244c9042e0a82.jpg,4c449766e715bc41023244c9042e0a82,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=272x480 at 0x1580F559810>,272,480,130560,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F559290>
383,../Data\Images\54754ccd18f2a75c53de68806176392a.jpg,54754ccd18f2a75c53de68806176392a,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x809 at 0x1580F559D10>,1100,809,889900,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F559790>
384,../Data\Images\67119571e4b46deb266236d8e7fad65d.jpg,67119571e4b46deb266236d8e7fad65d,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=814x1100 at 0x1580F55A210>,814,1100,895400,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F559C90>
385,../Data\Images\f2fa99bfaa4aa65a2bd53337e140f949.jpg,f2fa99bfaa4aa65a2bd53337e140f949,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=904x1100 at 0x1580F55A710>,904,1100,994400,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F55A190>
386,../Data\Images\59d964c38c787f829c6cfa5629e4df90.jpg,59d964c38c787f829c6cfa5629e4df90,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=792x1353 at 0x1580F55AC10>,792,1353,1071576,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F55A690>
387,../Data\Images\36b965559aa2b97cb961a603f18a9183.jpg,36b965559aa2b97cb961a603f18a9183,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2549x2500 at 0x1580F55B110>,2549,2500,6372500,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F55AB90>
